TSA_NUMERO,LAM_STATION_ID,TSA_NIMI,NIMI_FI,NIMI_SE,NIMI_EN,TIE,TIEOSA,ETAISYYS,TSA_PAIKKA_Y,TSA_PAIKKA_X,TSA_KORKEUS,MAAKUNNAN_NIMI,LEVEYS_ASTE,LEVEYS_MINUUTTI,LEVEYS_SEKUNTI,PITUUS_ASTE,PITUUS_MINUUTTI,PITUUS_SEKUNTI
24041,1041,L_vt13_Kaustinen_Viiperi,Tie 13 Kaustinen,Väg 13 Kaustby,Road 13 Kaustinen,13,108,2516,7060483,3324904,0,Keski-Pohjanmaa,63,36,"7,8",23,28,"0,9"
24122,1122,L_vt13_Veteli,Tie 13 Veteli,Väg 13 Vetil,Road 13 Veteli,13,113,3516,7039935,3346308,0,Keski-Pohjanmaa,63,25,41,23,55,3
24064,1064,L_vt13_Perho_Möttönen,"Tie 13 Perho, Möttönen","Väg 13 Perho, Möttönen","Road 13 Perho, Möttönen",13,121,1621,7009577,3375363,0,Keski-Pohjanmaa,63,10,"2,4",24,31,"20,4"
24065,1065,L_vt18_Ähtäri_Inha,"Tie 18 Ähtäri, Inha","Väg 18 Ähtäri, Inha","Road 18 Ähtäri, Inha",18,26,984,6942275,3352166,0,Keski-Pohjanmaa,62,33,"19,8",24,7,"19,8"
24040,1040,L_vt28_Kannus,Tie 28 Kannus,Väg 28 Kannus,Road 28 Kannus,28,6,603,7092571,3346052,0,Keski-Pohjanmaa,63,53,58,23,51,"38,3"
24038,1038,L_kt63_Kaustinen,Tie 63 Kaustinen,Väg 63 Kaustby,Road 63 Kaustinen,63,17,3460,7054965,3338765,0,Keski-Pohjanmaa,63,33,"33,6",23,45,5
24101,1101,L_vt4_Pyhäjärvi,Tie 4 Pyhäjärvi,Väg 4 Pyhäjärvi,Road 4 Pyhäjärvi,4,332,2902,7058414,3440090,0,Pohjois-Pohjanmaa,63,37,19,25,47,"18,3"
24121,1121,L_vt4_Kärsämäki,Tie 4 Kärsämäki,Väg 4 Kärsämäki,Road 4 Kärsämäki,4,341,3360,7094619,3441502,0,Pohjois-Pohjanmaa,63,56,"48,9",25,48,"11,5"
24221,1221,L_vt4_Rantsila,Tie 4 Rantsila,Väg 4 Frantsila,Road 4 Rantsila,4,352,2390,7143390,3444833,0,Pohjois-Pohjanmaa,64,23,"5,5",25,51,"11,6"
24236,1236,L_vt4_Ala-Temmes,Tie 4 Alatemmes,Väg 4 Alatemmes,Road 4 Alatemmes,4,362,5270,7187098,3431022,0,Pohjois-Pohjanmaa,64,46,"27,3",25,32,"46,8"
24243,1243,L_vt4_Luhasto,Tie 4 Luhasto,Väg 4 Luhasto,Road 4 Luhasto,4,363,3300,7194780,3429176,0,Pohjois-Pohjanmaa,64,50,"33,9",25,30,"13,5"
24226,1226,L_vt4_Kempele,Tie 4 Kempele,Väg 4 Kempele,Road 4 Kempele,4,364,4245,7202649,3431016,0,Pohjois-Pohjanmaa,64,54,"49,3",25,32,"19,2"
24201,1201,L_vt4_Oulu_Mäntylä,"Tie 4 Oulu, Mäntylä","Väg 4 Uleåborg, Mäntylä","Road 4 Oulu, Mäntylä",4,367,2297,7209985,3430154,0,Pohjois-Pohjanmaa,64,58,"45,5",25,31,"0,6"
24251,1251,L_vt4_Oulu_Lintula,"Tie 4 Oulu, Lintula","Väg 4 Uleåborg, Lintula","Road 4 Oulu, Lintula",4,367,4096,7208766,3429542,0,Pohjois-Pohjanmaa,64,58,"5,6",25,30,"16,1"
24250,1250,L_vt4_Välkkylä,Tie 4 Välkkylä,Väg 4 Välkkylä,Road 4 Välkkylä,4,401,450,7213504,3429900,0,Pohjois-Pohjanmaa,65,0,"38,8",25,30,"34,9"
24237,1237,L_vt4_Oulu,"Tie 4 Oulu, Intiö","Väg 4 Uleåborg, Intiö","Road 4 Oulu, Intiö",4,401,1657,7214649,3429950,0,Pohjois-Pohjanmaa,65,1,"15,8",25,30,"36,7"
24244,1244,L_vt4_Laanila,"Tie 4 Oulu, Laanila","Väg 4 Uleåborg, Laanila","Road 4 Oulu, Laanila",4,402,862,7215842,3429419,0,Pohjois-Pohjanmaa,65,1,"53,9",25,29,54
24238,1238,L_vt4_Isko,Tie 4 Linnanmaa,Väg 4 Linnanmaa,Road 4 Linnanmaa,4,403,844,7217510,3427946,0,Pohjois-Pohjanmaa,65,2,"46,6",25,27,"58,4"
24246,1246,L_vt4_Kuivasjärvi,"Tie 4 Oulu, Kuivasjärvi","Väg 4 Uleåborg, Kuivasjärvi","Road 4 Oulu, Kuivasjärvi",4,403,4120,7220662,3426724,0,Pohjois-Pohjanmaa,65,4,"27,4",25,26,19
24231,1231,L_vt4_Kalimenoja,Tie 4 Kello,Väg 4 Kello,Road 4 Kello,4,405,1508,7226094,3426448,0,Pohjois-Pohjanmaa,65,7,"22,5",25,25,"47,6"
24202,1202,L_vt4_Ii,Tie 4 Ii,Väg 4 Ijo,Road 4 Ii,4,409,4295,7246097,3424280,0,Pohjois-Pohjanmaa,65,18,"6,4",25,22,"21,9"
24229,1229,L_vt4_Kuivaniemi,"Tie 4 Ii, Kuivaniemi","Väg 4 Ijo, Kuivaniemi","Road 4 Ii, Kuivaniemi",4,416,685,7273453,3418766,0,Pohjois-Pohjanmaa,65,32,"44,4",25,14,"17,5"
24234,1234,L_vt5_Toranki,"Tie 5 Kuusamo, Toranki","Väg 5 Kuusamo, Toranki","Road 5 Kuusamo, Toranki",5,355,5106,7318805,3598631,0,Pohjois-Pohjanmaa,65,56,"50,6",29,9,"51,6"
24203,1203,L_vt5_Kuusamo,Tie 5 Kuusamo,Väg 5 Kuusamo,Road 5 Kuusamo,5,359,2479,7331368,3597314,0,Pohjois-Pohjanmaa,66,3,"37,4",29,8,"41,5"
24052,1052,L_vt8_Himanka,Tie 8 Himanka,Väg 8 Himango,Road 8 Himanka,8,412,1023,7109824,3336189,0,Pohjois-Pohjanmaa,64,2,58,23,38,"29,9"
24124,1124,L_vt8_Rahvo,"Tie 8 Kalajoki, Rahvo","Väg 8 Kalajoki, Rahvo","Road 8 Kalajoki, Rahvo",8,418,2347,7134793,3352579,0,Pohjois-Pohjanmaa,64,16,"49,7",23,57,8
24204,1204,L_vt8_Raahe,Tie 8 Raahe,Väg 8 Brahestad,Road 8 Raahe,8,429,5217,7178735,3383815,0,Pohjois-Pohjanmaa,64,41,"10,6",24,33,"41,8"
24235,1235,L_vt8_Lapinkangas,Tie 8 Liminka,Väg 8 Limingo,Road 8 Liminka,8,438,1905,7188120,3421646,0,Pohjois-Pohjanmaa,64,46,"52,9",25,20,"55,6"
24254,1254,L_vt20_Rusko2,"Tie 20 Oulu, Rusko","Väg 20 Uleåborg, Rusko","Road 20 Oulu, Rusko",20,3,4706,7218295,3434626,0,Pohjois-Pohjanmaa,65,3,17,25,36,"27,5"
24223,1223,L_vt20_Kiiminki,Tie 20 Kiiminki,Väg 20 Kiiminki,Road 20 Kiiminki,20,4,280,7219433,3436054,0,Pohjois-Pohjanmaa,65,3,"54,7",25,38,"14,8"
24230,1230,L_vt20_Rankkila,"Tie 20 Pudasjärvi, Rankkil","Väg 20 Pudasjärvi, Rankkila","Road 20 Pudasjärvi, Rankkila",20,14,4277,7241476,3487590,0,Pohjois-Pohjanmaa,65,16,"7,9",26,43,"50,1"
24232,1232,L_vt20_Kettumäki,Tie 20 Kettumäki,Väg 20 Kettumäki,Road 20 Kettumäki,20,22,3706,7257973,3519786,0,Pohjois-Pohjanmaa,65,24,"59,3",27,25,"20,4"
24224,1224,L_vt20_Pintamo,"Tie 20 Pudasjärvi, Pintamo","Väg 20 Pudasjärvi, Pintamo","Road 20 Pudasjärvi, Pintamo",20,23,3509,7261016,3528005,0,Pohjois-Pohjanmaa,65,26,"35,4",27,35,"59,8"
24241,1241,L_vt22_Maikkula,Tie 22 Maikkula,Väg 22 Maikkula,Road 22 Maikkula,22,2,2500,7211049,3431451,0,Pohjois-Pohjanmaa,64,59,"20,8",25,32,"37,6"
24227,1227,L_vt22_Muhos,Tie 22 Muhos,Väg 22 Muhos,Road 22 Muhos,22,6,5994,7195713,3447383,0,Pohjois-Pohjanmaa,64,51,"16,1",25,53,"13,2"
24104,1104,L_vt27_Alavieska,Tie 27 Alavieska,Väg 27 Alavieska,Road 27 Alavieska,27,4,1058,7116583,3371203,0,Pohjois-Pohjanmaa,64,7,"29,3",24,21,"6,9"
24105,1105,L_vt27_Haapajärvi,Tie 27 Haapajärvi,Väg 27 Haapajärvi,Road 27 Haapajärvi,27,14,7519,7072238,3431325,0,Pohjois-Pohjanmaa,63,44,"39,6",25,36,"20,3"
24103,1103,L_vt28_Sievi,Tie 28 Sievi,Väg 28 Sievi,Road 28 Sievi,28,17,426,7087806,3388872,0,Pohjois-Pohjanmaa,63,52,"22,8",24,44,"7,2"
24225,1225,L_kt78_Pudasjärvi,Tie 78 Pudasjärvi,Väg 78 Pudasjärvi,Road 78 Pudasjärvi,78,208,3300,7286044,3485785,0,Pohjois-Pohjanmaa,65,40,"6,6",26,41,"13,8"
24123,1123,L_kt86_Oulainen,Tie 86 Oulainen,Väg 86 Oulais,Road 86 Oulainen,86,12,2326,7128853,3394930,0,Pohjois-Pohjanmaa,64,14,"34,2",24,49,"48,1"
24205,1205,L_kt86_Liminka,Tie 86 Liminka,Väg 86 Limingo,Road 86 Liminka,86,26,5350,7180148,3422949,0,Pohjois-Pohjanmaa,64,42,"36,7",25,22,"49,6"
24233,1233,L_kt88_Alpua,"Tie 88 Vihanti, Alpua","Väg 88 Vihanti, Alpua","Road 88 Vihanti, Alpua",88,7,1583,7151880,3411120,0,Pohjois-Pohjanmaa,64,27,"13,8",25,8,"59,3"
24239,1239,L_st815_Lentokentäntie,Tie 815 Oulunsalo,Väg 815 Uleåsalo,Road 815 Oulunsalo,815,2,1700,7206797,3428877,0,Pohjois-Pohjanmaa,64,57,"1,6",25,29,"29,1"
24248,1248,L_st815_Oulunsalo,Tie 815 Oulunsalo,Väg 815 Uleåsalo,Road 815 Oulunsalo,815,3,350,7205264,3425144,0,Pohjois-Pohjanmaa,64,56,"9,1",25,24,"47,8"
24249,1249,L_st815_Lunki,Tie 815 Lunki,Väg 815 Lunki,Road 815 Lunki,815,3,1585,7205037,3424417,0,Pohjois-Pohjanmaa,64,56,"1,2",25,23,"52,9"
24253,1253,L_st816_Hailuoto,Tie 816 Hailuoto,Väg 816 Karlö,Road 816 Hailuoto,816,5,850,7217467,3408543,0,Pohjois-Pohjanmaa,65,2,28,25,3,"16,1"
24222,1222,L_st847_Tupos,"Tie 4 Liminka, Tupos","Väg 4 Limingo, Tupos","Road 4 Liminka, Tupos",847,1,1774,7193445,3428523,0,Pohjois-Pohjanmaa,64,49,"50,3",25,29,"26,4"
24247,1247,L_st847_Oulunlahti,Tie 847 Oulunlahti,Väg 847 Oulunlahti,Road 847 Oulunlahti,847,3,1770,7209217,3429141,0,Pohjois-Pohjanmaa,64,58,"19,9",25,29,"44,8"
24228,1228,L_st847_Haukipudas,Tie 847 Haukipudas,Väg 847 Haukipudas,Road 847 Haukipudas,847,5,1860,7225695,3423768,0,Pohjois-Pohjanmaa,65,7,"7,5",25,22,23
24252,1252,L_st866_Kuusamo_T,Tie 866 Kuusamo,Väg 866 Kuusamo,Road 866 Kuusamo,866,7,6365,7301109,3641334,0,Pohjois-Pohjanmaa,65,46,"22,3",30,4,"57,2"
24321,1321,L_vt5_Hatulanmäki,Tie 5 Hatulanmäki,Väg 5 Hatulanmäki,Road 5 Hatulanmäki,5,228,3116,7099260,3520177,0,Kainuu,63,59,"34,5",27,24,"31,4"
24322,1322,L_vt5_Nuottijärvi,Tie 5 Nuottijärvi,Väg 5 Nuottijärvi,Road 5 Nuottijärvi,5,233,400,7117856,3525697,0,Kainuu,64,9,"33,7",27,31,"28,7"
24301,1301,L_vt5_Rytivaara,Tie 5 Rytivaara,Väg 5 Rytivaara,Road 5 Rytivaara,5,306,3986,7135823,3550537,0,Kainuu,64,19,"3,9",28,2,"28,2"
24302,1302,L_vt5_Ristijärvi,Tie 5 Ristijärvi,Väg 5 Ristijärvi,Road 5 Ristijärvi,5,311,1905,7154760,3556739,0,Kainuu,64,29,"11,8",28,10,"35,7"
24328,1328,L_vt5_Tapiola,Tie 5 Tapiola,Väg 5 Tapiola,Road 5 Tapiola,5,337,4546,7253761,3595431,0,Kainuu,65,21,"55,5",29,2,"51,1"
24323,1323,L_vt6_Korholanmäki,"Tie 6 Sotkamo, Korholanmäk","Väg 6 Sotkamo, Korholanmäki","Road 6 Sotkamo, Korholanmäki",6,435,450,7115767,3548604,0,Kainuu,64,8,"17,4",27,59,41
24324,1324,L_vt22_Törmäkylä,Tie 22 Törmäkylä,Väg 22 Törmäkylä,Road 22 Törmäkylä,22,17,1660,7167509,3483448,0,Kainuu,64,36,"18,9",26,39,"2,3"
24329,1329,L_vt22_Mieslahti,"Tie 22 Paltamo, Mieslahti","Väg 22 Paltamo, Mieslahti","Road 22 Paltamo, Mieslahti",22,30,5881,7143972,3546160,0,Kainuu,64,23,"29,3",27,57,"11,6"
24326,1326,L_vt28_Vuottolahti,Tie 28 Vuottolahti,Väg 28 Vuottolahti,Road 28 Vuottolahti,28,45,1816,7112842,3513103,0,Kainuu,64,6,"54,3",27,15,"55,3"
24303,1303,L_kt75_Kankivaara,Tie 75 Kankivaara,Väg 75 Kankivaara,Road 75 Kankivaara,75,33,2720,7101948,3628874,0,Kainuu,63,59,"37,6",29,37,"48,7"
24327,1327,L_kt78_Aska,Tie 78 Arska,Väg 78 Arska,Road 78 Arska,78,116,1860,7217063,3533137,0,Kainuu,65,2,"54,6",27,42,"0,1"
24325,1325,L_kt89_Vartius,Tie 89 Vartius,Väg 89 Vartius,Road 89 Vartius,89,18,522,7158177,3639589,0,Kainuu,64,29,"36,2",29,54,"4,4"
24452,1452,L_vt4_Marostenmäki,"Tie 4 Kemi, Marostenmäki","Väg 4 Kemi, Marostenmäki","Road 4 Kemi, Marostenmäki",4,423,3125,7290602,3393846,0,Lappi,65,41,"31,7",24,41,"8,5"
24453,1453,L_vt4_Siikalahti,"Tie 4 Kemi, Siikalahti","Väg 4 Kemi, Siikalahti","Road 4 Kemi, Siikalahti",4,424,2764,7292819,3391202,0,Lappi,65,42,40,24,37,35
24454,1454,L_vt4_Peurasaari,"Tie 4 Kemi, Peurasaari","Väg 4 Kemi, Peurasaari","Road 4 Kemi, Peurasaari",4,425,1622,7294701,3389763,0,Lappi,65,43,39,24,35,"36,6"
24455,1455,L_vt4_Karjalahti,"Tie 4 Kemi, Karjalahti","Väg 4 Kemi, Karjalahti","Road 4 Kemi, Karjalahti",4,425,2981,7296028,3389527,0,Lappi,65,44,"21,5",24,35,"14,1"
24456,1456,L_vt4_Kivikko,"Tie 4 Kemi, Kivikko","Väg 4 Kemi, Kivikko","Road 4 Kemi, Kivikko",4,425,4583,7297519,3388960,0,Lappi,65,45,"8,9",24,34,"25,1"
24457,1457,L_vt4_Ristikangas,"Tie 4 Kemi, Ristikangas","Väg 4 Kemi, Ristikangas","Road 4 Kemi, Ristikangas",4,426,562,7298695,3388922,0,Lappi,65,45,"46,8",24,34,"18,6"
24437,1437,L_vt4_mp3_Jokisuu,Tie 4 Jokisuu,Väg 4 Jokisuu,Road 4 Jokisuu,4,426,4377,7301900,3386878,0,Lappi,65,47,"27,6",24,31,"28,3"
24438,1438,L_vt4_mp2_Jokisuu,Tie 4 Jokisuu,Väg 4 Jokisuu,Road 4 Jokisuu,4,426,4934,7302315,3386756,0,Lappi,65,47,"40,8",24,31,"17,4"
24401,1401,L_vt4_Tervola,Tie 4 Tervola,Väg 4 Tervola,Road 4 Tervola,4,435,716,7333787,3398836,0,Lappi,66,4,"50,7",24,45,"38,5"
24451,1451,L_vt4_Ala-Korkalo,"Tie 4 Rovaniemi, Ala-Korkalo","Väg 4 Rovaniemi, Ala-Korkalo","Road 4 Rovaniemi, Ala-Korkalo",4,448,2546,7374184,3435738,0,Lappi,66,27,"9,3",25,33,"18,5"
24450,1450,L_vt4_Revontuli,Tie 4 Rovaniemi,Väg 4 Rovaniemi,Road 4 Rovaniemi,4,501,650,7379747,3443458,0,Lappi,66,30,"14,2",25,43,"32,3"
24424,1424,L_vt4_Olkkajärvi,"Tie 4 Rovaniemi, Olkkajärv","Väg 4 Rovaniemi, Olkkajärvi","Road 4 Rovaniemi, Olkkajärvi",4,504,3500,7390161,3459036,0,Lappi,66,35,"59,2",26,4,"19,7"
24448,1448,L_vt4_Torvinen,Tie 4 Torvinen,Väg 4 Torvinen,Road 4 Torvinen,4,517,11153,7452184,3484498,0,Lappi,67,9,"29,8",26,38,"17,9"
